Series Name	Series Code	Country Name	Country Code	2019 [YR2019]	2020 [YR2020]	2021 [YR2021]	2022 [YR2022]	2023 [YR2023]
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	IDA only	IDX	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	IDA total	IDA	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	India	IND	0	0	2	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Indonesia	IDN	0.67617367	0.66905389	3.28322876	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Iran, Islamic Rep.	IRN	0.0472256	0.03225317	0.95123214	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Iraq	IRQ	1.27595171	0.74744907	1.86572793	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Ireland	IRL	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Isle of Man	IMN	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Israel	ISR	48	24	44	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Italy	ITA	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Jamaica	JAM	5.46286397	4.97427924	5.12378809	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Japan	JPN	0	0	0	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Jordan	JOR	10.03543668	14.0535538	24.93290289	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Kazakhstan	KAZ	..	0	0	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Kenya	KEN	15.93111397	14.92695698	17.44608041	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Kiribati	KIR	11	66	58	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Korea, Dem. People's Rep.	PRK	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Korea, Rep.	KOR	0	0	0	0	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Kosovo	XKX	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Kuwait	KWT	0	0	0	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Kyrgyz Republic	KGZ	1	6	4	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Lao PDR	LAO	14.38358587	9.21337361	26.18286844	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Late-demographic dividend	LTE	0.463136895992434	0.530434611388847	1.04244011496963	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Latin America & Caribbean	LCN	1.91051497466633	1.60662493124249	3.08330521893643	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Latin America & Caribbean (excluding high income)	LAC	2.12946602286474	1.72601569539943	3.23608133796417	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Latin America & the Caribbean (IDA & IBRD countries)	TLA	1.91794100168942	1.62085758891316	3.07918028125623	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Latvia	LVA	3	2	3	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Least developed countries: UN classification	LDC	9.39268943193449	8.84649967821991	11.0289898655467	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Lebanon	LBN	26.56045753	53.21788878	32.06004473	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Lesotho	LSO	50.12880663	35.69075038	50.90601565	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Liberia	LBR	12.77743594	13.91316327	19.69864658	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Libya	LBY	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Liechtenstein	LIE	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Lithuania	LTU	5	9	9	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Low & middle income	LMY	2.80079179692582	2.6574835351476	4.25915921548784	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Low income	LIC	10.1736276996498	10.4396330634642	11.3382675541699	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Lower middle income	LMC	3.20975195654855	2.97821811984477	5.46068496384303	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Luxembourg	LUX	83	84	89	80	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Macao SAR, China	MAC	..	..	..	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Madagascar	MDG	6.06693769	7.85099114	7.13580933	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Malawi	MWI	24.79226639	23.60016221	28.74237807	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Malaysia	MYS	0	0.05290717	0.02063963	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Maldives	MDV	21	14	134	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Mali	MLI	5.1415785	1.79810888	11.90291102	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Malta	MLT	0	0	0	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Marshall Islands	MHL	377.89503359	328.18975664	391.67657551	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Mauritania	MRT	7.19487191	4.43623319	21.25387537	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Mauritius	MUS	1.96399422	1.10346095	7.78894469	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Mexico	MEX	..	0.11128154	0.68798246	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Micronesia, Fed. Sts.	FSM	290.24545141	289.63978012	314.94462172	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Middle East & North Africa	MEA	2.38180551313291	2.57372268826087	3.85714078523555	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Middle East & North Africa (excluding high income)	MNA	1.58508150794958	2.44200113250953	3.43234341907479	..	..
External health expenditure per capita (current US$)	SH.XPD.EHEX.PC.CD	Middle East & North Africa (IDA & IBRD countries)	TMN	1.58508150794958	2.44200113250953	3.43234341907479	..	..
